gene_id	transcript_id	baseline_score	baseline_rank	n_windows	top_window_k	best_window_region_type	best_window_inferred_region_type	topk_CDS_fraction	topk_UTR_fraction	topk_ncRNA_fraction	topk_unknown_fraction	topk_inferred_CDS_fraction	topk_inferred_UTR_fraction	topk_inferred_ncRNA_fraction	topk_inferred_unknown_fraction	topk_self_complementarity_score_mean	topk_inverted_repeat_score_mean	topk_simple_repeat_score_mean	topk_simple_repeat_penalty_score_mean	topk_reverse_complement_4mer_density_mean	topk_reverse_complement_5mer_density_mean	topk_reverse_complement_6mer_density_mean	topk_paired_architecture_score_mean	topk_stem_like_score_mean	topk_paired_run_density_mean	topk_max_local_paired_mean_31nt_mean	topk_max_local_paired_mean_41nt_mean	topk_max_local_paired_mean_81nt_mean	topk_longest_high_paired_run_mean	max_paired_architecture_score	fraction_high_paired_architecture_windows
LOC_Os11g16290	LOC_Os11g16290.3	0.99030393	125	246	20	CDS	5UTR	0.45	0.0	0.0	0.55	0.25	0.75	0.0	0.0	0.4226927480417328	0.3953121859866784	0.03792137332716543	0.03792137332716543	0.6451776649746194	0.28928571428571426	0.10179487179487182	0.4448540225697304	0.48135864249283705	0.4640000000000001	0.7224401881617886	0.6925759274785113	0.6307043939828872	11.5	0.5330342928132168	0.0
LOC_Os01g03330	LOC_Os01g03330.1	0.99028648	126	35	20	unknown	5UTR	0.25	0.0	0.0	0.75	0.1	0.9	0.0	0.0	0.48694246406356634	0.5133152491258002	0.04953109495477638	0.04953109495477638	0.6538071065989848	0.34872448979591836	0.1858974358974359	0.44449718327263765	0.47213755806674806	0.44299999999999995	0.743288924809425	0.6996626742002441	0.6370243079868364	10.95	0.5331739170800396	0.0
LOC_Os10g01820	LOC_Os10g01820.1	0.9902806	127	77	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3982941490646349	0.3920316899169329	0.04403928934489994	0.04403928934489994	0.6276649746192894	0.28290816326530616	0.11564102564102563	0.46056013630033255	0.49527277934357417	0.43499999999999994	0.7542510296067884	0.7233183380307221	0.6337389631403816	13.1	0.5500452709344669	0.0
LOC_Os04g25440	LOC_Os04g25440.2	0.9902729	128	56	20	unknown	3UTR	0.25	0.0	0.0	0.75	0.15	0.85	0.0	0.0	0.42050101873343354	0.4233893982556056	0.04336379032132935	0.04336379032132935	0.6218274111675126	0.2775510204081632	0.11666666666666667	0.423950071099791	0.4389274194095193	0.38325	0.7351832408097482	0.6922822582285579	0.6126433155786842	9.65	0.5198516190178245	0.0
LOC_Os02g32650	LOC_Os02g32650.2	0.9902452966666666	129	54	20	unknown	3UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.4682893968245672	0.4768177753353605	0.058197990507014755	0.058197990507014755	0.6563451776649747	0.3341836734693878	0.15820512820512822	0.42796438621086424	0.4516049657304112	0.3705	0.7173149653980808	0.6855648971912338	0.6037938392088738	11.95	0.6009240626332022	0.05
LOC_Os04g44950	LOC_Os04g44950.1	0.99024153	130	24	20	unknown	3UTR	0.85	0.0	0.0	0.15	0.75	0.25	0.0	0.0	0.41335584263430525	0.40783176747099886	0.028629367875910656	0.028629367875910656	0.6012690355329948	0.2880102040816327	0.12025641025641028	0.4779668045596256	0.517632728298505	0.5139999999999999	0.774605058854626	0.7451481848955155	0.6814327078836935	11.75	0.5661725595523167	0.0
LOC_Os01g57410	LOC_Os01g57410.3	0.9901711833333332	131	167	20	unknown	3UTR	0.15	0.0	0.0	0.85	0.15	0.85	0.0	0.0	0.3783019876293988	0.36939458355828914	0.04467015593674141	0.04467015593674141	0.5802030456852791	0.2571428571428571	0.10512820512820516	0.4447677497261485	0.4699209956880508	0.42524999999999996	0.7477293854759586	0.7132629870641524	0.6273933332643392	10.85	0.5597674085029286	0.0
LOC_Os12g27210	LOC_Os12g27210.1	0.9901568	132	48	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4218070175738776	0.42216419254762255	0.04490052514820651	0.04490052514820651	0.6032994923857868	0.26760204081632655	0.11589743589743591	0.4394098902944007	0.46930094236183945	0.43549999999999994	0.7263872427325097	0.6861528270855183	0.6325520372317162	11.45	0.5394545831157646	0.0
LOC_Os10g39140	LOC_Os10g39140.2	0.9901508866666666	133	129	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.417134971395305	0.4194456908258576	0.04242894439540088	0.04242894439540088	0.5794416243654823	0.2811224489795918	0.12410256410256408	0.4985093259392893	0.5272538481669697	0.47350000000000003	0.8489867271915559	0.7845115445009092	0.6684884616254287	12.95	0.5266671735425278	0.0
LOC_Os08g34750	LOC_Os08g34750.2	0.9901471833333334	134	62	20	unknown	3UTR	0.65	0.0	0.0	0.35	0.5	0.5	0.0	0.0	0.3886671278395354	0.36616476050096425	0.03471564531657993	0.03471564531657993	0.6385786802030455	0.2474489795918368	0.09282051282051283	0.4399966342136599	0.4730836465145514	0.44800000000000006	0.7331098160436077	0.6950009395436545	0.6307347846619875	11.05	0.5506559712930201	0.0
LOC_Os01g10990	LOC_Os01g10990.1	0.9901178	135	29	20	unknown	3UTR	0.8	0.0	0.0	0.2	0.7	0.3	0.0	0.0	0.42472282833957953	0.4417374825458582	0.035939205513083106	0.035939205513083106	0.6545685279187818	0.31607142857142856	0.1435897435897436	0.4749135398243055	0.5083922073560034	0.4937500000000001	0.7812302028940569	0.7414266220680098	0.6730102793669995	11.6	0.5710844464687773	0.0
LOC_Os01g13210	LOC_Os01g13210.1	0.9900969366666666	136	49	20	unknown	3UTR	0.2	0.0	0.0	0.8	0.0	1.0	0.0	0.0	0.4302900065454452	0.4759932938710133	0.04627105715062567	0.04627105715062567	0.5865482233502537	0.29795918367346935	0.14025641025641028	0.43682584372519184	0.4586299070837052	0.39375	0.7435443687823512	0.7121397212511157	0.6454992186508061	10.8	0.5399534276243428	0.0
LOC_Os01g39385	LOC_Os01g39385.1	0.9900773733333332	137	123	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4512516524345749	0.47741001425147545	0.046781458282444566	0.046781458282444566	0.6492385786802031	0.34897959183673466	0.1782051282051282	0.45692172973522444	0.49171241361338913	0.453	0.7387889900515157	0.7021372408401675	0.6289082563217774	12.8	0.6427161399017004	0.05
LOC_Os01g64780	LOC_Os01g64780.1	0.9900571933333334	138	180	20	CDS	CDS	0.65	0.0	0.0	0.35	0.6	0.4	0.0	0.0	0.39102830881746764	0.38930688945146896	0.04082965052457736	0.04082965052457736	0.5931472081218274	0.25994897959183677	0.10025641025641026	0.43944562328710896	0.4638071998735754	0.4225	0.7418338175742857	0.7114215996207262	0.6255927792301883	10.3	0.493441299572882	0.0
LOC_Os01g59670	LOC_Os01g59670.1	0.9900361533333334	139	88	20	unknown	3UTR	0.7	0.0	0.0	0.3	0.65	0.35	0.0	0.0	0.37664102321009496	0.364816238100774	0.027876841513260482	0.027876841513260482	0.5941624365482234	0.23979591836734696	0.0923076923076923	0.44407374378205233	0.4716552884326718	0.454	0.7461063000463671	0.7097158652980153	0.6473338200722212	10.05	0.5245179428063557	0.0
LOC_Os11g45710	LOC_Os11g45710.7	0.99002264	140	401	20	unknown	3UTR	0.4	0.0	0.0	0.6	0.0	1.0	0.0	0.0	0.46992816459368314	0.4421115181942775	0.04131113950755209	0.04131113950755209	0.7022842639593908	0.3308673469387755	0.1253846153846154	0.4737569326739227	0.5173789598728583	0.47925000000000006	0.7477211706099971	0.726636879618575	0.6518102598778995	13.85	0.5749360471330326	0.0
LOC_Os07g08300	LOC_Os07g08300.3	0.98995565	141	270	20	CDS	CDS	0.35	0.0	0.0	0.65	0.25	0.75	0.0	0.0	0.4578423316095542	0.457801507685119	0.05041581044667176	0.05041581044667176	0.665736040609137	0.35306122448979593	0.1546153846153846	0.4581167682198986	0.48951401439624115	0.45999999999999996	0.7559557764760909	0.7147920431887231	0.6442170547850338	11.75	0.5527355032129152	0.0
LOC_Os05g08640	LOC_Os05g08640.1	0.9899361466666666	142	36	20	CDS	3UTR	0.65	0.0	0.0	0.35	0.55	0.45	0.0	0.0	0.48410092989498354	0.5032384991355261	0.053668326356602805	0.053668326356602805	0.6360406091370558	0.348469387755102	0.17846153846153848	0.4748562582500254	0.5059217792933549	0.5055000000000001	0.7755318036963862	0.747265337880065	0.6818619706012583	10.6	0.5597596472614677	0.0
LOC_Os10g25040	LOC_Os10g25040.1	0.98992147	143	113	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5432855839627051	0.5784205697591304	0.06470832502080276	0.06470832502080276	0.750253807106599	0.45484693877551025	0.23333333333333334	0.504095368814226	0.551464280294209	0.504	0.7988675247276984	0.7578928408826269	0.6709914055503445	15.7	0.6200874227510388	0.15
LOC_Os09g30130	LOC_Os09g30130.2	0.9899207833333332	144	118	20	unknown	3UTR	0.2	0.0	0.0	0.8	0.2	0.8	0.0	0.0	0.5067827137714735	0.5712246902190702	0.05687325933295369	0.05687325933295369	0.6644670050761421	0.39540816326530615	0.2466666666666666	0.5222756196176805	0.5710138280527379	0.5239999999999999	0.8293249310985689	0.7815414841582136	0.725257142679191	16.3	0.6591397873793099	0.15
LOC_Os09g21689	LOC_Os09g21689.3	0.9898649433333334	145	245	20	unknown	3UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.4824736227473719	0.48124963188650643	0.05900872113282889	0.05900872113282889	0.6895939086294416	0.35561224489795923	0.1464102564102564	0.444676130583922	0.47740658988409884	0.4495	0.7402517553298704	0.7039697696522967	0.6330364372259304	11.15	0.5265320214694181	0.0
LOC_Os08g14570	LOC_Os08g14570.1	0.9898449733333332	146	51	20	unknown	3UTR	0.75	0.0	0.0	0.25	0.65	0.35	0.0	0.0	0.3964534318323296	0.38694466463411353	0.026897013361518222	0.026897013361518222	0.5961928934010151	0.2512755102040816	0.1023076923076923	0.47749878981116023	0.5120672588639142	0.49650000000000005	0.7810758754130334	0.749701776591743	0.6681929776330051	11.6	0.5860162103497991	0.0
LOC_Os01g73250	LOC_Os01g73250.2	0.9898368933333334	147	34	20	CDS	3UTR	0.45	0.0	0.0	0.55	0.25	0.75	0.0	0.0	0.4712640162694549	0.5099076491603686	0.03588199939534721	0.03588199939534721	0.636548223350254	0.36403061224489797	0.19282051282051282	0.4720483903523414	0.5030857830125143	0.47874999999999995	0.7649369358055053	0.7392573490375426	0.6715449366304609	11.65	0.5566712067362699	0.0
LOC_Os07g07900	LOC_Os07g07900.1	0.9898288666666666	148	82	20	unknown	5UTR	0.15	0.0	0.0	0.85	0.0	1.0	0.0	0.0	0.39408812884157335	0.38253979091651313	0.04753032364013031	0.04753032364013031	0.5931472081218274	0.26989795918367354	0.1023076923076923	0.4491419948859017	0.4810437331277181	0.4415	0.741121026200633	0.6978811993831543	0.6294731736183168	12.15	0.5204094246495136	0.0
LOC_Os10g32405	LOC_Os10g32405.1	0.9898277333333332	149	38	20	unknown	5UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.48994982045652813	0.49701337176672566	0.050259604387521105	0.050259604387521105	0.7050761421319798	0.3586734693877551	0.1558974358974359	0.4588841936757212	0.48781981910438066	0.4285	0.7572703481681885	0.7237094573131423	0.6395759149098101	12.45	0.5846238105586831	0.0
LOC_Os04g23890	LOC_Os04g23890.3	0.98979761	150	255	20	unknown	3UTR	0.7	0.0	0.0	0.3	0.65	0.35	0.0	0.0	0.40140965838935383	0.3989014103912581	0.03619596895777257	0.03619596895777257	0.6035532994923858	0.27499999999999997	0.08384615384615385	0.4378642679942292	0.46997377208384067	0.41600000000000004	0.718785749327752	0.6814213162515222	0.6205970736933344	12.5	0.5528222099723449	0.0
LOC_Os04g09580	LOC_Os04g09580.1	0.9897551533333332	151	128	20	unknown	3UTR	0.15	0.0	0.0	0.85	0.15	0.85	0.0	0.0	0.4564359993475294	0.4576944954002604	0.05035644272749974	0.05035644272749974	0.665482233502538	0.33010204081632655	0.15102564102564103	0.43601907630046155	0.4660157989215075	0.44525000000000003	0.7267281658226443	0.6827973967645227	0.623720974613119	10.8	0.5470057495938031	0.0
LOC_Os01g72810	LOC_Os01g72810.1	0.9897511666666668	152	33	20	unknown	3UTR	0.8	0.0	0.0	0.2	0.7	0.3	0.0	0.0	0.4980508232774368	0.5309976338609406	0.05015394786025135	0.05015394786025135	0.6728426395939087	0.39413265306122447	0.20333333333333337	0.4877027610250016	0.526377229750641	0.529	0.7920863609160147	0.7538816892519231	0.7034298723494564	11.85	0.5906368139182445	0.0
LOC_Os03g56320	LOC_Os03g56320.1	0.98973083	153	109	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.431741299208667	0.41177022225390614	0.046840725094040095	0.046840725094040095	0.6307106598984772	0.29795918367346946	0.11589743589743588	0.4061037526744628	0.42548461354941863	0.40575	0.7113842665187774	0.6632038406482558	0.5997095489207609	8.3	0.4420548539669597	0.0
LOC_Os07g43290	LOC_Os07g43290.2	0.98972389	154	42	20	unknown	3UTR	0.35	0.0	0.0	0.65	0.2	0.8	0.0	0.0	0.3123858591316894	0.3152570321299473	0.04548818239153124	0.04548818239153124	0.48197969543147207	0.1788265306122449	0.07205128205128204	0.4255124256099817	0.45144614578359493	0.41825	0.7060906480396947	0.6798384373507849	0.6066071742478711	10.25	0.48496287964886964	0.0
LOC_Os03g06400	LOC_Os03g06400.2	0.9896737	155	84	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4961411919533747	0.5068376899937814	0.05392312894874386	0.05392312894874386	0.6578680203045686	0.375	0.19743589743589746	0.4702657176902637	0.5085611271170096	0.4505	0.7599896633817304	0.7364333813510291	0.6541711418716997	13.55	0.6057421963127989	0.05
LOC_Os03g57580	LOC_Os03g57580.2	0.989665	156	108	20	unknown	3UTR	0.25	0.0	0.0	0.75	0.15	0.85	0.0	0.0	0.41425506945358287	0.40666599626525296	0.047188065265053133	0.047188065265053133	0.634010152284264	0.2915816326530612	0.11589743589743587	0.4702926125871304	0.502771975004576	0.483	0.7749997997476207	0.7328159250137284	0.6651976052257751	11.7	0.5081468315305849	0.0
LOC_Os07g14530	LOC_Os07g14530.2	0.98960096	157	235	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3970442037655598	0.3942122728229508	0.04646316490868041	0.04646316490868041	0.61751269035533	0.26658163265306123	0.1023076923076923	0.4766398300231054	0.510684082651526	0.48724999999999996	0.7878488909813663	0.742302247954578	0.6697342370763237	12.1	0.5289848772863285	0.0
LOC_Os05g49164	LOC_Os05g49164.1	0.9895916766666668	158	36	20	unknown	3UTR	0.25	0.0	0.0	0.75	0.15	0.85	0.0	0.0	0.3503766787350906	0.3425494504786565	0.03661745759013848	0.03661745759013848	0.5685279187817258	0.2112244897959184	0.07999999999999999	0.4351039649500241	0.46041488442769873	0.43100000000000005	0.7326471813263432	0.6914946532830959	0.6259081061239595	10.35	0.4901605619260092	0.0
LOC_Os08g06500	LOC_Os08g06500.1	0.9895787433333332	159	90	20	unknown	3UTR	0.1	0.0	0.0	0.9	0.05	0.95	0.0	0.0	0.39197479684698683	0.4040920992781943	0.04654055774528368	0.04654055774528368	0.5911167512690356	0.2890306122448979	0.13179487179487182	0.45638643189602296	0.49285397305915035	0.44400000000000006	0.7514615028135239	0.7145619191774508	0.6368899892141788	12.8	0.6401528428981041	0.1
LOC_Os05g25890	LOC_Os05g25890.1	0.9895461	160	93	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.42824471109460227	0.4315176546926002	0.042453355092770276	0.042453355092770276	0.6512690355329949	0.3181122448979593	0.14820512820512816	0.4414964211273965	0.46979403279661164	0.43000000000000005	0.7296928619184803	0.700632098389835	0.6195839277756067	11.15	0.5947317290817068	0.0
LOC_Os01g70720	LOC_Os01g70720.1	0.98952469	161	114	20	CDS	CDS	0.4	0.0	0.0	0.6	0.4	0.6	0.0	0.0	0.35468565659827445	0.33893898214529106	0.047876437105886537	0.047876437105886537	0.5527918781725889	0.23112244897959183	0.07641025641025641	0.41694198035726815	0.4411897043435554	0.39875000000000005	0.6978501935159006	0.6573191130306664	0.6066345076870034	10.7	0.5299566725055559	0.0
LOC_Os01g65080	LOC_Os01g65080.2	0.98951645	162	206	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.41074320072688464	0.40090792514976703	0.048472707459852486	0.048472707459852486	0.5903553299492386	0.26683673469387753	0.11205128205128205	0.445701556494898	0.4844328509142728	0.45600000000000007	0.7189500287655861	0.6897985527428185	0.6264846546414458	12.3	0.5816708382963892	0.0
LOC_Os03g07430	LOC_Os03g07430.4	0.989446	163	256	20	unknown	3UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.3824931290712653	0.38948801752708573	0.05112042621039882	0.05112042621039882	0.6050761421319797	0.26734693877551025	0.11794871794871797	0.526012546548949	0.5582580489714941	0.5389999999999999	0.8564521854923617	0.8082741469144823	0.7420632030492947	13.1	0.5941406035287927	0.0
LOC_Os12g09550	LOC_Os12g09550.2	0.9893121333333332	164	222	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4516197436429488	0.4653910684026711	0.05104267909336137	0.05104267909336137	0.6959390862944163	0.3479591836734694	0.15282051282051284	0.44306775920787816	0.4761190028306914	0.40750000000000003	0.7276729706794987	0.6958570084920744	0.6147684532919048	13.0	0.5055810095808876	0.0
LOC_Os03g46681	LOC_Os03g46681.1	0.9893039666666668	165	15	20	unknown	3UTR	0.6666666666666666	0.0	0.0	0.3333333333333333	0.4	0.6	0.0	0.0	0.33539638692527257	0.3285443473087902	0.0298530018625087	0.0298530018625087	0.5407783417935703	0.1993197278911565	0.07863247863247863	0.4664546815338134	0.4955223269036146	0.47800000000000004	0.779456974101323	0.7302336473775105	0.6612181632607073	11.133333333333333	0.5529165967131461	0.0
LOC_Os06g11210	LOC_Os06g11210.1	0.98929632	166	28	20	CDS	3UTR	0.85	0.0	0.0	0.15	0.75	0.25	0.0	0.0	0.41885071840202376	0.40921809424374683	0.030229786525548797	0.030229786525548797	0.634771573604061	0.2915816326530612	0.10358974358974357	0.4683630537798136	0.5032166490390048	0.49650000000000005	0.7722969032103016	0.7268999471170148	0.6664237330357233	11.45	0.6013966002325358	0.05
LOC_Os07g40240	LOC_Os07g40240.1	0.9892690566666668	167	39	20	unknown	3UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.4040286233088989	0.40953140567154345	0.04334068563265102	0.04334068563265102	0.6134517766497463	0.286734693877551	0.12410256410256411	0.46227148896657705	0.49044909972097817	0.43949999999999995	0.7690483089416258	0.7318472991629346	0.6469693763020596	12.0	0.656512335124022	0.1
LOC_Os05g25075	LOC_Os05g25075.1	0.9892502666666668	168	50	20	unknown	3UTR	0.15	0.0	0.0	0.85	0.05	0.95	0.0	0.0	0.5143987455807615	0.5328745864655944	0.06086294729852866	0.06086294729852866	0.6931472081218275	0.3933673469387755	0.1953846153846154	0.4684811364759171	0.501098853870136	0.4902500000000001	0.7747566969163956	0.736796561610408	0.6641007432231196	11.05	0.5542208445735496	0.0
LOC_Os02g56250	LOC_Os02g56250.1	0.98924272	169	59	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.33307438148808705	0.3351226608295136	0.04336198111220531	0.04336198111220531	0.49010152284263964	0.18749999999999997	0.07384615384615385	0.4298220308183908	0.4532713175730977	0.41550000000000004	0.7204438284520179	0.674313952719293	0.605873038702541	10.8	0.5418885636787957	0.0
LOC_Os01g52110	LOC_Os01g52110.7	0.9892422	170	473	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4778132296805248	0.4685711447547923	0.05774443068071846	0.05774443068071846	0.5982233502538071	0.3022959183673469	0.13615384615384615	0.44257666353138775	0.47737454053832257	0.48375	0.7222027540206909	0.702123621614968	0.6452024521651091	9.85	0.4644075690259255	0.0
LOC_Os10g31000	LOC_Os10g31000.2	0.98922939	171	89	20	unknown	3UTR	0.1	0.0	0.0	0.9	0.0	1.0	0.0	0.0	0.36661873336093787	0.3615337256548279	0.03560022814192655	0.03560022814192655	0.5576142131979694	0.2295918367346939	0.09717948717948718	0.5003701098994011	0.5479622144757249	0.4704999999999999	0.7914798874047495	0.7483866434271743	0.6610641919168426	17.0	0.693497610866136	0.2
LOC_Os02g05244	LOC_Os02g05244.1	0.9892143333333332	172	48	20	unknown	3UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.4044033965852313	0.4090136641045815	0.04740110743235648	0.04740110743235648	0.6119289340101522	0.2729591836734694	0.11487179487179486	0.4215224133838992	0.44124510859280097	0.35900000000000004	0.7162470804106805	0.6784853257784029	0.5740791031239945	11.45	0.5475315174191455	0.0
LOC_Os01g02400	LOC_Os01g02400.3	0.98921082	173	154	20	unknown	5UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.43963221612786524	0.42275200549983005	0.037341529323118	0.037341529323118	0.650761421319797	0.31734693877551023	0.1246153846153846	0.41760625455338884	0.44096790542738235	0.40599999999999997	0.7075424012637908	0.6594037162821469	0.6058516319887137	10.3	0.5813101523392957	0.0
LOC_Os02g29550	LOC_Os02g29550.1	0.9891662566666668	174	107	20	unknown	5UTR	0.15	0.0	0.0	0.85	0.05	0.95	0.0	0.0	0.402781917937828	0.3803311299090849	0.04146847377560119	0.04146847377560119	0.6477157360406092	0.2760204081632653	0.09230769230769231	0.4698230368944918	0.5026200409788426	0.47199999999999986	0.7728238136537613	0.7258601229365279	0.6469768519386833	12.4	0.5387859903083475	0.0
LOC_Os11g16530	LOC_Os11g16530.1	0.9891272033333336	175	140	20	unknown	3UTR	0.6	0.0	0.0	0.4	0.45	0.55	0.0	0.0	0.42951707923607846	0.4293012746607744	0.03760166200999317	0.03760166200999317	0.6616751269035533	0.3137755102040817	0.13692307692307695	0.459069713777153	0.4929679683660105	0.45825000000000005	0.7522263595173436	0.7231539050980312	0.648876310829763	11.9	0.5264357639115609	0.0
LOC_Os05g25430	LOC_Os05g25430.1	0.98911182	176	150	20	unknown	5UTR	0.05	0.0	0.0	0.95	0.0	1.0	0.0	0.0	0.4333270297646658	0.42057163454045243	0.047851177961204264	0.047851177961204264	0.6609137055837564	0.3153061224489796	0.11794871794871795	0.44253634998322894	0.47578028643228176	0.4477499999999999	0.7324475238400121	0.6945908592968453	0.6230303447923542	11.4	0.5367336598931499	0.0
LOC_Os07g02960	LOC_Os07g02960.1	0.98907815	177	156	20	unknown	5UTR	0.3	0.0	0.0	0.7	0.1	0.9	0.0	0.0	0.41785534498551175	0.4312823733474567	0.05334478433666847	0.05334478433666847	0.6147208121827411	0.2977040816326531	0.14179487179487182	0.4103293479294736	0.4315487206379573	0.36825	0.6907376184578864	0.6601461619138718	0.5750303800827192	10.65	0.5027518790280391	0.0
LOC_Os05g07280	LOC_Os05g07280.1	0.9890744366666668	178	51	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.44738643971330705	0.45712911729255107	0.03611053385001217	0.03611053385001217	0.6365482233502537	0.3012755102040816	0.1412820512820513	0.4516582223030416	0.4852130294272571	0.4405	0.7447476540842364	0.707639088281771	0.6488195021211365	12.3	0.5031327398797308	0.0
LOC_Os08g17320	LOC_Os08g17320.1	0.9890585833333332	179	45	20	unknown	3UTR	0.75	0.0	0.0	0.25	0.65	0.35	0.0	0.0	0.4425102002966398	0.4714153565585762	0.06050075356666627	0.06050075356666627	0.6248730964467004	0.3377551020408164	0.1684615384615385	0.45775363064744046	0.4947441991005486	0.496	0.7510112958569681	0.7182325973016461	0.6536022216449549	10.8	0.5548158919404007	0.0
LOC_Os12g35895	LOC_Os12g35895.1	0.9890362533333332	180	83	20	unknown	5UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4653338857608256	0.49274172920519915	0.045311624086628574	0.045311624086628574	0.669035532994924	0.3576530612244898	0.18794871794871795	0.47391426133875614	0.5050770107556165	0.47050000000000003	0.7886498860774502	0.7259810322668494	0.652819236671483	12.75	0.5527666596520785	0.0
LOC_Os03g22050	LOC_Os03g22050.1	0.9890295833333336	181	271	20	unknown	3UTR	0.15	0.0	0.0	0.85	0.0	1.0	0.0	0.0	0.4335773940831954	0.4254382696911703	0.04790036186427711	0.04790036186427711	0.648984771573604	0.3030612244897959	0.11256410256410254	0.4440019470381536	0.4749229859007083	0.48450000000000015	0.7373872326266382	0.699018957702125	0.6455772086426064	9.65	0.48764233558220416	0.0
LOC_Os11g16410	LOC_Os11g16410.3	0.9889893433333332	182	123	20	unknown	3UTR	0.65	0.0	0.0	0.35	0.55	0.45	0.0	0.0	0.4046914902834048	0.38972181351777074	0.030106151570663636	0.030106151570663636	0.6276649746192893	0.23443877551020403	0.07358974358974359	0.43593668229832117	0.4605972726732735	0.4335000000000001	0.7288780798835139	0.7082918180198206	0.625282441318771	9.6	0.4994058017141129	0.0
LOC_Os01g36080	LOC_Os01g36080.2	0.9889438166666666	183	211	20	unknown	3UTR	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.46332669624457157	0.46741334812228563	0.03856436381679778	0.03856436381679778	0.6581218274111675	0.3497448979591836	0.16999999999999998	0.42353454364677345	0.4429749547310961	0.39799999999999996	0.7220698093214342	0.6759248641932882	0.6126303106914331	10.2	0.4649582034927051	0.0
LOC_Os01g63854	LOC_Os01g63854.1	0.98887342	184	34	20	unknown	3UTR	0.85	0.0	0.0	0.15	0.7	0.3	0.0	0.0	0.39536486268719767	0.4015114911726586	0.03373919736557668	0.03373919736557668	0.6060913705583756	0.26964285714285713	0.12564102564102567	0.48797226683396194	0.5304290096769488	0.50975	0.789571660084109	0.7490370290308465	0.6707725520855115	13.3	0.6116872645612684	0.1
LOC_Os01g14610	LOC_Os01g14610.2	0.9888173266666668	185	50	20	unknown	3UTR	0.25	0.0	0.0	0.75	0.1	0.9	0.0	0.0	0.3618842490579256	0.356405799742638	0.03781600091142488	0.03781600091142488	0.6071065989847716	0.24566326530612245	0.09794871794871796	0.4783859865398754	0.514815063104397	0.48825	0.79086530420088	0.7499451893131909	0.6564833589542058	12.25	0.5924183789669032	0.0
LOC_Os11g47390	LOC_Os11g47390.1	0.9887061833333334	186	42	20	unknown	3UTR	0.85	0.0	0.0	0.15	0.65	0.35	0.0	0.0	0.38989958115683276	0.3763643204929463	0.02554455936387212	0.02554455936387212	0.5987309644670051	0.2573979591836735	0.09615384615384616	0.4502516837304924	0.47681902747037935	0.45899999999999996	0.7551328610989354	0.7239570824111381	0.6570011440986467	9.9	0.5688019215637712	0.0
LOC_Os06g49250	LOC_Os06g49250.3	0.9886632333333334	187	212	20	unknown	5UTR	0.25	0.0	0.0	0.75	0.05	0.95	0.0	0.0	0.3502426154529127	0.3639802820854307	0.031025012175341427	0.031025012175341427	0.5131979695431471	0.21275510204081632	0.08282051282051282	0.4414952531098044	0.4659481549980195	0.42799999999999994	0.7255908826666493	0.6823444649940585	0.6254879112964795	11.5	0.5179397921471188	0.0
LOC_Os06g43660	LOC_Os06g43660.3	0.9886558766666668	188	173	20	unknown	3UTR	0.15	0.0	0.0	0.85	0.15	0.85	0.0	0.0	0.4533571986209767	0.49566150529339437	0.041494183641165056	0.041494183641165056	0.6225888324873096	0.3474489795918367	0.19923076923076924	0.5266851735232335	0.5816603162501884	0.541	0.8349642763214729	0.7964809487505657	0.6993912902143266	16.3	0.7098203271993967	0.25
