gene_id	transcript_id	baseline_top3_mean_score	baseline_rank	n_windows	best_window_region_type	best_window_is_CDS	best_window_is_5UTR	best_window_is_3UTR	best_window_is_ncRNA	best_window_is_unknown	top3_CDS_fraction	top3_UTR_fraction	top3_ncRNA_fraction	top3_unknown_fraction	top3_inverted_repeat_score_mean	top3_palindrome_score_mean	top3_reverse_complement_4mer_density_mean	top3_reverse_complement_5mer_density_mean	top3_reverse_complement_6mer_density_mean	top3_local_self_complementarity_score_mean	top3_simple_repeat_score_mean	top3_stem_like_score_mean	top3_structure_peakiness_score_mean	top3_longest_high_paired_run_mean	top3_paired_run_density_mean	top3_max_local_paired_mean_41nt_mean	top3_max_local_paired_mean_81nt_mean	max_stem_like_score	max_longest_high_paired_run
LOC_Os03g22870	LOC_Os03g22870.5	0.9903965766666666	124	188	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.43185800858752277	0.035585057920083304	0.7038917089678511	0.3707482993197279	0.15897435897435896	0.259009009009009	0.05882051449972139	0.5818909443490874	0.1824093256364369	14.333333333333334	0.5750000000000001	0.8123394997139289	0.7147419913806052	0.6163106098795326	17.0
LOC_Os11g16290	LOC_Os11g16290.3	0.99030393	125	246	CDS	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.36211706642453567	0.044943381491604845	0.5769881556683587	0.24659863945578228	0.08034188034188035	0.2955455455455456	0.053731668926616294	0.43084986989091084	0.13713760835681096	10.0	0.405	0.6375496096727324	0.5977041613417887	0.48505786678655366	11.0
LOC_Os01g03330	LOC_Os01g03330.1	0.99028648	126	35	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.6512512828393903	0.08651134539459411	0.7868020304568528	0.5187074829931974	0.3213675213675214	0.6293793793793795	0.08458797404889934	0.47589864343162475	0.2184832580115206	11.333333333333334	0.4166666666666667	0.7276959302948742	0.6597920798470454	0.5457036112963669	16.0
LOC_Os10g01820	LOC_Os10g01820.1	0.9902806	127	77	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4227152312286468	0.038131806152110724	0.6835871404399323	0.35034013605442177	0.14871794871794872	0.20870870870870872	0.04943145998357821	0.5272438575517194	0.2515046230439216	15.333333333333334	0.4533333333333333	0.7450649059884916	0.6718312447944296	0.5539358843051322	19.0
LOC_Os04g25440	LOC_Os04g25440.2	0.9902729	128	56	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5018634711818177	0.07467569091934574	0.6988155668358713	0.4183673469387755	0.24273504273504276	0.45495495495495497	0.08171592235734139	0.46270471895290255	0.24784837592994013	11.0	0.4166666666666667	0.6964474901920412	0.606143618562094	0.4896089805044779	12.0
LOC_Os02g32650	LOC_Os02g32650.2	0.9902452966666666	129	54	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5123588367351964	0.06615471387044992	0.6818950930626059	0.3622448979591837	0.19145299145299144	0.40953453453453453	0.057390399021319406	0.5273222277610284	0.21328346591990913	15.0	0.46	0.7469666832830849	0.6490032935338746	0.6512808953068121	22.0
LOC_Os04g44950	LOC_Os04g44950.1	0.99024153	130	24	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.6108081143324072	0.04667013753308169	0.805414551607445	0.5697278911564626	0.3042735042735043	0.5690690690690691	0.07298639651803623	0.517311085439956	0.19945495656741552	13.666666666666666	0.4883333333333333	0.7219332563198679	0.6613305959191341	0.5344524848751906	14.0
LOC_Os01g57410	LOC_Os01g57410.3	0.9901711833333332	131	167	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.39528218214947725	0.032183608833355026	0.5803722504230119	0.2687074829931973	0.12307692307692308	0.25425425425425424	0.06793465639351157	0.5268454953325473	0.25463099612984624	14.0	0.4633333333333334	0.7672031526643086	0.6580251607384701	0.5881985631803187	17.0
LOC_Os12g27210	LOC_Os12g27210.1	0.9901568	132	48	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3979761089732084	0.03475638856349516	0.5008460236886633	0.24149659863945575	0.11452991452991453	0.3552302302302303	0.059299820339646536	0.46996554864454393	0.1757756142847001	10.333333333333334	0.45999999999999996	0.6915633126002986	0.6256060251973783	0.5167735551043254	12.0
LOC_Os10g39140	LOC_Os10g39140.2	0.9901508866666666	133	129	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.30175245542540685	0.010178315762072107	0.4703891708967851	0.16326530612244897	0.046153846153846156	0.24562062062062062	0.04455372502381142	0.5433188742867654	0.24471427174024693	13.0	0.5016666666666666	0.8032899561936292	0.6814424177256141	0.5647839665606739	15.0
LOC_Os08g34750	LOC_Os08g34750.2	0.9901471833333334	134	62	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.35066811227072286	0.02030456852791878	0.6159052453468697	0.22789115646258504	0.08547008547008546	0.24074074074074078	0.04881727302118712	0.44377741785230357	0.15855594450677749	10.0	0.39666666666666667	0.6846655868902438	0.5768528063110853	0.44455848259654474	10.0
LOC_Os01g10990	LOC_Os01g10990.1	0.9901178	135	29	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5536137510938092	0.0754696516117836	0.7766497461928933	0.5085034013605442	0.2905982905982906	0.35898398398398407	0.08051064331382708	0.49713262357685956	0.24556936539629448	12.333333333333334	0.45333333333333337	0.7297312040639117	0.6536402226475531	0.5423354244619851	15.0
LOC_Os01g13210	LOC_Os01g13210.1	0.9900969366666666	136	49	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.47800567650821457	0.10103258275847109	0.5617597292724196	0.3333333333333333	0.158974358974359	0.3915165165165166	0.06540012890322651	0.5293643990700162	0.19099071107189258	13.333333333333334	0.47333333333333333	0.7814265305433817	0.7171052375448094	0.5952027756605691	16.0
LOC_Os01g39385	LOC_Os01g39385.1	0.9900773733333332	137	123	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5885142195004414	0.07881903770228643	0.7123519458544839	0.48639455782312924	0.34017094017094024	0.5147647647647647	0.06292177589643683	0.5785252636751831	0.17046894321971887	14.666666666666666	0.5883333333333333	0.7805757910255494	0.7099582933104087	0.7245912455737106	21.0
LOC_Os01g64780	LOC_Os01g64780.1	0.9900571933333334	138	180	CDS	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.30825449217037326	0.03218360883335503	0.5245346869712352	0.17006802721088435	0.02735042735042735	0.26376376376376376	0.042427807609162184	0.4554118173490695	0.21385823690763084	9.333333333333334	0.4283333333333333	0.7045687853805419	0.616388619191362	0.45966987920001273	10.0
LOC_Os01g59670	LOC_Os01g59670.1	0.9900361533333334	139	88	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3346917160767777	0.014434465703501237	0.5126903553299492	0.17346938775510204	0.058119658119658114	0.3180680680680681	0.051874842189928015	0.4770397386835197	0.21342717957862425	9.666666666666666	0.45333333333333337	0.7361192160505591	0.6449536820988597	0.5124579502508892	11.0
LOC_Os11g45710	LOC_Os11g45710.7	0.99002264	140	401	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4786005935171997	0.027116143867412904	0.7326565143824028	0.4013605442176871	0.17264957264957262	0.3363363363363363	0.056482618584372625	0.4738579462149602	0.1256715325678612	11.333333333333334	0.4616666666666666	0.6765738386448806	0.6334278750321501	0.5039429157536204	13.0
LOC_Os07g08300	LOC_Os07g08300.3	0.98995565	141	270	CDS	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.45171099718960495	0.04157664106902686	0.6937394247038916	0.36734693877551017	0.1658119658119658	0.3094344344344344	0.05860102549793981	0.4784059742666518	0.16556544651267346	10.666666666666666	0.4716666666666667	0.6968845894666224	0.6368310402450248	0.5369387073051639	11.0
LOC_Os05g08640	LOC_Os05g08640.1	0.9899361466666666	142	36	CDS	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.6151511672323856	0.08242006160787886	0.6429780033840947	0.4761904761904761	0.317948717948718	0.6386386386386386	0.07710069162172482	0.4418282516603547	0.23683266598691222	9.666666666666666	0.39999999999999997	0.6838180883143975	0.6344665558740434	0.5126941792557879	10.0
LOC_Os10g25040	LOC_Os10g25040.1	0.98992147	143	113	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5747382001370399	0.08058917957395115	0.8003384094754654	0.54421768707483	0.2735042735042735	0.4778528528528529	0.08286917824570345	0.58676952080998	0.2871503407243759	16.333333333333332	0.5283333333333333	0.8236418957632732	0.6988951181188042	0.6883615732580667	27.0
LOC_Os09g30130	LOC_Os09g30130.2	0.9899207833333332	144	118	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.6242632199811315	0.05686580762722895	0.7072758037225042	0.4914965986394558	0.34358974358974353	0.5789539539539539	0.07853708331365795	0.6704265447683775	0.20896508018496207	19.666666666666668	0.6566666666666667	0.8629463009717987	0.8092169428067932	0.7550085697329142	24.0
LOC_Os09g21689	LOC_Os09g21689.3	0.9898649433333334	145	245	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4731733286809429	0.055959043776302654	0.6852791878172589	0.35714285714285715	0.12136752136752138	0.36874374374374375	0.07267017463366664	0.44615338894086803	0.1633408453722123	10.0	0.42333333333333334	0.6651268334892708	0.5587152247566255	0.47407058537490965	10.0
LOC_Os08g14570	LOC_Os08g14570.1	0.9898449733333332	146	51	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3849552922939435	0.034721679899344875	0.5262267343485617	0.21598639455782312	0.09572649572649572	0.30905905905905906	0.06289528223546169	0.48163183941104554	0.21192595134342931	10.666666666666666	0.4383333333333333	0.7398955182331365	0.6653126335928959	0.5117573162792175	12.0
LOC_Os01g73250	LOC_Os01g73250.2	0.9898368933333334	147	34	CDS	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.3333333333333333	0.5103239055342028	0.07212026552128074	0.688663282571912	0.4438775510204082	0.24102564102564103	0.40027527527527534	0.07215181014738083	0.5140673051552397	0.24920043758487184	14.0	0.4483333333333333	0.7438685821323862	0.645883658050019	0.5999783752604227	19.0
LOC_Os07g07900	LOC_Os07g07900.1	0.9898288666666666	148	82	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.34240119399655294	0.01611783591479023	0.5346869712351946	0.21258503401360543	0.05982905982905982	0.40490490490490494	0.07436069828636768	0.4420884250754586	0.20296896661481553	10.333333333333334	0.3933333333333333	0.6745986085597092	0.6176179407064807	0.46871772983209864	11.0
LOC_Os10g32405	LOC_Os10g32405.1	0.9898277333333332	149	38	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5011962233173256	0.043251334114278284	0.7563451776649747	0.42346938775510196	0.2034188034188034	0.4005255255255255	0.06777210635988197	0.4881088694388951	0.21630499906382675	11.666666666666666	0.4266666666666667	0.745993274983352	0.6452403708740517	0.6325126611508005	17.0
LOC_Os04g23890	LOC_Os04g23890.3	0.98979761	150	255	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3964665917022698	0.0577205084819298	0.6395939086294417	0.3010204081632653	0.08376068376068375	0.29129129129129133	0.075228294514216	0.597036901334437	0.22589629614224974	19.333333333333332	0.5333333333333333	0.774444037336644	0.7256030643918386	0.6215731402141292	21.0
LOC_Os04g09580	LOC_Os04g09580.1	0.9897551533333332	151	128	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4554061777593322	0.05594168944422751	0.688663282571912	0.3775510204081633	0.1623931623931624	0.3817567567567568	0.0710828754644436	0.4852876941298405	0.20154085846357447	12.333333333333334	0.4366666666666667	0.7108630823895217	0.6403258523823303	0.54358001460874	17.0
LOC_Os01g72810	LOC_Os01g72810.1	0.9897511666666668	152	33	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5108266931834735	0.049182177100958825	0.7292724196277495	0.42687074829931976	0.19829059829059828	0.4219219219219219	0.06615495490533167	0.4486668699026754	0.19065494786026668	8.666666666666666	0.4483333333333333	0.681000609708026	0.6706235183119283	0.5002413777994915	10.0
LOC_Os03g56320	LOC_Os03g56320.1	0.98973083	153	109	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.425731287312143	0.030508915788103604	0.7055837563451778	0.3724489795918367	0.13846153846153847	0.24549549549549546	0.05841299000372916	0.40312067295477644	0.20405537251503236	7.0	0.42	0.6143620188643293	0.5926197193287037	0.40312067295477644	7.0
LOC_Os07g43290	LOC_Os07g43290.2	0.98972389	154	42	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.2931608407569249	0.0525836261876871	0.4094754653130288	0.15816326530612246	0.06495726495726495	0.2498748748748749	0.07959285299265982	0.4025282039487265	0.17044834785563956	8.333333333333334	0.36999999999999994	0.6292512785128461	0.5675564832648132	0.4405633309217003	10.0
LOC_Os03g06400	LOC_Os03g06400.2	0.9896737	155	84	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.6628759946743994	0.07634170679855957	0.8087986463620981	0.6173469387755102	0.4102564102564103	0.477977977977978	0.08559677133951644	0.6383545227296307	0.27033795255486687	17.666666666666668	0.5933333333333333	0.8800635681888922	0.7370730461897673	0.6744177567861914	19.0
LOC_Os03g57580	LOC_Os03g57580.2	0.989665	156	108	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3816814237916486	0.06871013926851491	0.6345177664974618	0.2755102040816326	0.09572649572649572	0.26376376376376376	0.05268768912591152	0.5207043496315396	0.21275664619220194	13.0	0.48833333333333334	0.7487797155612852	0.6901572726881553	0.5270048262433308	13.0
LOC_Os07g14530	LOC_Os07g14530.2	0.98960096	157	235	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.31248739798776054	0.033038309688055885	0.6040609137055838	0.2108843537414966	0.015384615384615385	0.23210710710710714	0.05881980837102977	0.574105194836128	0.2036019976933796	17.0	0.5483333333333333	0.7489822511750509	0.6734168912157599	0.5884493696011178	17.0
LOC_Os05g49164	LOC_Os05g49164.1	0.9895916766666668	158	36	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3488489371121714	0.03563712091630873	0.5482233502538071	0.18537414965986396	0.08034188034188033	0.2636386386386386	0.061721366028230105	0.4163669393896087	0.22210692641555618	8.0	0.38666666666666666	0.6624341515021595	0.5982713110652971	0.4560615154979675	9.0
LOC_Os08g06500	LOC_Os08g06500.1	0.9895787433333332	159	90	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4095391797458512	0.05000216929150939	0.6480541455160744	0.3112244897959184	0.12307692307692307	0.3542292292292292	0.07595110585817068	0.5577564138190211	0.1970166227862398	13.0	0.5516666666666666	0.7966025747903963	0.719515137221097	0.6215272484756098	16.0
LOC_Os05g25890	LOC_Os05g25890.1	0.9895461	160	93	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4368853858520283	0.04070458588225086	0.7597292724196277	0.336734693877551	0.1111111111111111	0.2546296296296296	0.049750399492141974	0.5270590625804291	0.2488413022795031	13.666666666666666	0.4749999999999999	0.7645105210746208	0.6522593606156086	0.5623583450937658	15.0
LOC_Os01g70720	LOC_Os01g70720.1	0.98952469	161	114	CDS	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.35067999483517975	0.04749012972363226	0.5380710659898477	0.2465986394557823	0.08034188034188035	0.2772772772772773	0.05510424437837696	0.47197771166075214	0.19931745011639848	11.666666666666666	0.43333333333333335	0.6909331349822564	0.6519930139490605	0.5060436287740382	15.0
LOC_Os01g65080	LOC_Os01g65080.2	0.98951645	162	206	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.43857349851185967	0.06359928847238493	0.6429780033840947	0.3282312925170068	0.1692307692307692	0.38576076076076077	0.06044693191349141	0.47989173516994565	0.14314833759855097	14.0	0.4166666666666667	0.6730085388431704	0.6156364958963277	0.5470188482020928	17.0
LOC_Os03g07430	LOC_Os03g07430.4	0.989446	163	256	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4492596223633207	0.050865547312247815	0.7614213197969543	0.3724489795918367	0.15897435897435896	0.2867867867867868	0.05084940086037618	0.6130786002554546	0.2583859128529026	15.0	0.58	0.8842358007663638	0.8267955176624251	0.6130786002554546	15.0
LOC_Os12g09550	LOC_Os12g09550.2	0.9893121333333332	164	222	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.41461718801095154	0.023732049112759775	0.676818950930626	0.31802721088435376	0.12478632478632479	0.25900900900900903	0.0503960960561786	0.4989585847518632	0.1795735361242807	14.333333333333334	0.45166666666666666	0.6868757542555896	0.6237285598315329	0.5595159663998984	19.0
LOC_Os03g46681	LOC_Os03g46681.1	0.9893039666666668	165	15	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.3373047662170215	0.044917349993492124	0.4839255499153976	0.18027210884353742	0.07863247863247863	0.27702702702702703	0.041120215661887935	0.5005160689289331	0.22732166415901603	11.666666666666666	0.48666666666666664	0.723214873453466	0.6359848564053759	0.5691966482875793	14.0
LOC_Os06g11210	LOC_Os06g11210.1	0.98929632	166	28	CDS	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.42275957579075785	0.054275673565013664	0.6159052453468696	0.29081632653061223	0.1264957264957265	0.4139139139139139	0.05302974718524452	0.4756451275419737	0.20506749097057572	11.0	0.435	0.7169353826259209	0.6213629415005814	0.5879722781297637	15.0
LOC_Os07g40240	LOC_Os07g40240.1	0.9892690566666668	167	39	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5237923408191719	0.039832530695474856	0.700507614213198	0.4149659863945578	0.26324786324786326	0.2957957957957958	0.06031754542275669	0.6647088108088589	0.2742770392183334	21.333333333333332	0.605	0.8557930990932435	0.727471054336171	0.7544962561808951	25.0
LOC_Os05g25075	LOC_Os05g25075.1	0.9892502666666668	168	50	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.6374359269101836	0.06528265868367392	0.7783417935702199	0.5510204081632653	0.3299145299145299	0.5279029029029029	0.08382844710230064	0.5660556881860667	0.25255191755551165	12.0	0.5599999999999999	0.8381670645581999	0.7589796668708079	0.5960024010069002	13.0
LOC_Os02g56250	LOC_Os02g56250.1	0.98924272	169	59	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.3545145171468594	0.06699206039307562	0.48223350253807107	0.17517006802721088	0.07863247863247863	0.31431431431431434	0.04373867682620273	0.4760179001722879	0.2230758967456342	10.0	0.47833333333333333	0.6997203671835303	0.6185197280758201	0.5083751238070854	10.0
LOC_Os01g52110	LOC_Os01g52110.7	0.9892422	170	473	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4555861763475977	0.058531823506442794	0.5279187817258882	0.2619047619047619	0.1264957264957265	0.5282782782782783	0.0556426197559603	0.5071051968210112	0.1151468304921222	9.666666666666666	0.5716666666666667	0.7079822571297002	0.6455104969165942	0.521620895261687	10.0
LOC_Os10g31000	LOC_Os10g31000.2	0.98922939	171	89	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.34481929203466555	0.02290337975617163	0.478849407783418	0.17006802721088435	0.05641025641025641	0.26876876876876876	0.05472478152373302	0.5168301152795312	0.17541105048951292	13.0	0.5016666666666666	0.7238236791719267	0.6840823726889527	0.6028010742063445	15.0
LOC_Os02g05244	LOC_Os02g05244.1	0.9892143333333332	172	48	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.45093884966256254	0.04242266475769013	0.7055837563451778	0.3656462585034013	0.14017094017094014	0.43218218218218224	0.0568316536436238	0.39834297903831084	0.1475315862060875	8.666666666666666	0.3566666666666667	0.6216956037815993	0.56166476967894	0.4333769213668699	10.0
LOC_Os01g02400	LOC_Os01g02400.3	0.98921082	173	154	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.42171587049759635	0.04499544448783027	0.688663282571912	0.3333333333333333	0.12136752136752138	0.4096596596596597	0.05495105942146372	0.4777549533792305	0.12223075342434708	11.666666666666666	0.4683333333333333	0.6732648601376915	0.6295099533143848	0.5342220805718648	16.0
LOC_Os02g29550	LOC_Os02g29550.1	0.9891662566666668	174	107	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.40023235237883537	0.03474771139745759	0.7072758037225042	0.3401360544217687	0.09914529914529914	0.2990490490490491	0.04986247252507057	0.5291635051458509	0.20579657222634998	12.666666666666666	0.5100000000000001	0.7608238487708859	0.666581923088419	0.5738770325203252	17.0
LOC_Os11g16530	LOC_Os11g16530.1	0.9891272033333336	175	140	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.572822284588057	0.07294025771183131	0.7766497461928935	0.4948979591836735	0.29914529914529914	0.4600850850850851	0.07967119836294327	0.470837966323222	0.19730495772921697	10.666666666666666	0.41	0.7358472323029992	0.6396909613668181	0.5094577200044461	15.0
LOC_Os05g25430	LOC_Os05g25430.1	0.98911182	176	150	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.44970959887203543	0.04748145255759469	0.6192893401015228	0.3452380952380952	0.147008547008547	0.35923423423423423	0.06473211337883801	0.5349246075224424	0.23060870016774815	15.666666666666666	0.48	0.7331071559006607	0.6503092447916666	0.6121710750920987	19.0
LOC_Os07g02960	LOC_Os07g02960.1	0.98907815	177	156	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.38916330605960775	0.07038483231376633	0.571912013536379	0.282312925170068	0.1111111111111111	0.31381381381381385	0.06551591683317262	0.43306187075974173	0.23942144474675575	12.666666666666666	0.3433333333333333	0.6391856122792252	0.5613025350825777	0.49133300911120287	15.0
LOC_Os05g07280	LOC_Os05g07280.1	0.9890744366666668	178	51	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4869217276070068	0.10098051976224565	0.6751269035532994	0.3571428571428572	0.1692307692307692	0.4553303303303304	0.04795998571960702	0.4946629475125775	0.16824874192796724	14.666666666666666	0.4333333333333333	0.6839888425377326	0.6365873210224103	0.5230636274136179	15.0
LOC_Os08g17320	LOC_Os08g17320.1	0.9890585833333332	179	45	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.41344979812347465	0.048370862076445836	0.6785109983079526	0.2993197278911564	0.12307692307692308	0.2996746746746747	0.04379922187081078	0.47133288871951223	0.16166130358173003	9.666666666666666	0.4466666666666667	0.7256653328252033	0.6492854616769547	0.5106085651676829	12.0
LOC_Os12g35895	LOC_Os12g35895.1	0.9890362533333332	180	83	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4984653183492922	0.048336153412295545	0.700507614213198	0.4098639455782313	0.24957264957264957	0.3546046046046046	0.057327133880325974	0.5401326997105668	0.30730345879190724	17.666666666666668	0.4366666666666667	0.7420647657983671	0.6186357599227027	0.5953455394264159	21.0
LOC_Os03g22050	LOC_Os03g22050.1	0.9890295833333336	181	271	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4556638923027611	0.043268688446353426	0.688663282571912	0.3282312925170068	0.11965811965811966	0.36398898898898896	0.05179419939907607	0.4889014465828252	0.17779653341539436	10.0	0.5266666666666667	0.6900376730818089	0.6382544717670958	0.539698456554878	14.0
LOC_Os11g16410	LOC_Os11g16410.3	0.9889893433333332	182	123	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.47483685388326435	0.056822421797041084	0.6531302876480541	0.32653061224489793	0.10085470085470087	0.4603353353353354	0.06588225888592218	0.5187542948684073	0.19165160482288693	12.0	0.49666666666666665	0.7595962179385553	0.6926979322001768	0.5306906211666944	12.0
LOC_Os01g36080	LOC_Os01g36080.2	0.9889438166666666	183	211	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.5286187037709881	0.06029328821206994	0.7055837563451778	0.44047619047619047	0.23589743589743586	0.42780280280280275	0.0377696281801252	0.4498163019609322	0.19644471911973838	9.0	0.43166666666666664	0.6927822392161298	0.6353139681090053	0.46102310552829645	9.0
LOC_Os01g63854	LOC_Os01g63854.1	0.98887342	184	34	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.5779331195502334	0.040695908716213286	0.77834179357022	0.4727891156462585	0.2769230769230769	0.4727227227227227	0.07416558890009937	0.4341806195680365	0.2316992070597986	10.0	0.38000000000000006	0.6725418587041095	0.6083171514817226	0.4474202349903138	10.0
LOC_Os01g14610	LOC_Os01g14610.2	0.9888173266666668	185	50	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.26281195067997104	0.017792528960041652	0.45516074450084604	0.11904761904761905	0.035897435897435895	0.20395395395395396	0.06891475823263278	0.43703821559585526	0.19130494461264647	7.0	0.43500000000000005	0.7011146467875659	0.6082919909630292	0.44868701965828245	7.0
LOC_Os11g47390	LOC_Os11g47390.1	0.9887061833333334	186	42	unknown	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.4057923569163598	0.043233979782203134	0.5888324873096447	0.3129251700680272	0.12820512820512822	0.30455455455455455	0.05619451542239726	0.45022037991986363	0.1507805387910632	9.333333333333334	0.4166666666666667	0.7006611397595908	0.6420634077409658	0.46966742786934706	11.0
LOC_Os06g49250	LOC_Os06g49250.3	0.9886632333333334	187	212	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.4024205475547027	0.05763373682155409	0.5025380710659898	0.24149659863945575	0.08888888888888889	0.3458458458458458	0.06730184991017817	0.43984984585263215	0.21739777192321	9.333333333333334	0.395	0.6912162042245633	0.6243095039830776	0.49015176416412604	13.0
LOC_Os06g43660	LOC_Os06g43660.3	0.9886558766666668	188	173	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.6109990967786472	0.08908412512473425	0.7309644670050761	0.5204081632653061	0.37094017094017095	0.4326826826826826	0.046051235734115174	0.8215554277812886	0.25318740276239254	32.0	0.7133333333333334	0.9513329500105324	0.7940674144544718	0.8454403469039172	34.0
LOC_Os06g44750	LOC_Os06g44750.1	0.98864439	189	37	unknown	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.42708132332860393	0.06363399713653521	0.6362098138747885	0.3469387755102041	0.1623931623931624	0.3231981981981982	0.06880421375259448	0.40527332088811613	0.19462846361180794	8.666666666666666	0.3433333333333333	0.6558199626643484	0.5935506624449428	0.4061720710072092	9.0
